Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"84881","2020-11-03 06:21:25","1","653","<machine-learning><nlp><named-entity-recognition><ocr>","0","2"
"84882","2020-11-03 06:33:12","0","136","<cnn><image-classification><binary><inceptionresnetv2>","2",""
"84887","2020-11-03 08:58:04","1","91","<python><pandas><association-rules>","0","1"
"84889","2020-11-03 09:28:07","2","132","<machine-learning><classification><xgboost><multiclass-classification>","1",""
"84890","2020-11-03 09:50:52","1","84","<python><distribution><scipy><finance>","1",""
"84891","2020-11-03 09:50:53","0","15","<neural-network><supervised-learning><sgd>","0",""
"84894","2020-11-03 11:57:17","0","16","<time-series>","0",""
"84902","2020-11-03 15:17:57","1","144","<python><time-series><predictive-modeling><xgboost><lightgbm>","1",""
"84907","2020-11-03 16:10:25","2","24","<neural-network><classification><multiclass-classification><sentiment-analysis>","0",""
"84909","2020-11-03 17:04:55","1","106","<deep-learning><keras><tensorflow><image-segmentation><convolutional-neural-network>","0",""
"84910","2020-11-03 17:12:34","2","324","<tensorflow><training><object-detection><evaluation>","1",""
"84911","2020-11-03 17:22:18","1","1879","<machine-learning><python>","0","1"
"84914","2020-11-03 17:59:15","0","24","<classification><predictive-modeling><class-imbalance><probability>","0",""
"84915","2020-11-03 18:15:07","1","25","<machine-learning><linear-regression>","1",""
"84920","2020-11-03 19:21:53","1","329","<deep-learning><cnn>","1",""
"84921","2020-11-03 19:28:30","1","1030","<machine-learning><python><keras>","0",""
"71494","2020-03-31 13:48:47","1","191","<machine-learning><data-mining><clustering><statistics>","1",""
"71496","2020-03-31 14:02:22","1","40","<decision-trees><prediction><interpretation><shap>","0",""
"71500","2020-03-31 14:49:29","0","19","<apache-hadoop>","1",""
"71502","2020-03-31 15:18:16","0","76","<convolution><convolutional-neural-network>","0",""
"71505","2020-03-31 16:22:46","1","23","<classification><dataset>","0",""
"71512","2020-03-31 19:31:52","1","106","<nlp><text-mining>","1",""
"71515","2020-03-31 20:37:51","2","1374","<scikit-learn><class-imbalance>","2",""
"71518","2020-03-31 22:03:33","0","44","<hyperparameter><hyperparameter-tuning><bayesian><bayesian-networks><gaussian-process>","1",""
"71524","2020-03-31 23:55:57","1","23","<neural-network><deep-learning><optimization>","1",""
"71527","2020-04-01 00:47:32","0","498","<machine-learning><python><xgboost><feature-engineering><encoding>","1",""
"71530","2020-04-01 05:36:54","0","56","<machine-learning><dataset><regression><machine-learning-model><data-science-model>","0",""
"71531","2020-04-01 05:43:40","0","22","<nlp>","1",""
"71535","2020-04-01 08:03:19","0","104","<machine-learning><neural-network><deep-learning><image-classification><image-recognition>","3",""
"71536","2020-04-01 08:27:11","1","877","<tensorflow>","2",""
"71543","2020-04-01 11:45:35","1","54","<classification><time-series><regression>","1",""
"71544","2020-04-01 11:50:43","2","399","<neural-network><pytorch><deep-learning>","0",""
"71545","2020-04-01 12:32:03","2","157","<neural-network><keras><reshape><multi-output>","1",""
"71550","2020-04-01 14:27:11","1","45","<machine-learning><neural-network><deep-learning><classification><decision-trees>","1",""
"71551","2020-04-01 14:42:42","5","100","<machine-learning><algorithms><sequence>","2","2"
"71553","2020-04-01 15:07:25","1","34","<machine-learning><regression><metric>","1",""
"71554","2020-04-01 15:10:00","0","72","<machine-learning><predictive-modeling><statistics>","1",""
"71557","2020-04-01 16:17:14","1","38","<machine-learning><deep-learning><cnn><computer-vision>","0",""
"71558","2020-04-01 17:14:29","1","535","<machine-learning><nlp><multilabel-classification><text-classification>","2","1"
"71560","2020-04-01 17:44:13","1","22","<python><deep-learning><keras><nlp><convolutional-neural-network>","0",""
"71562","2020-04-01 18:18:59","0","346","<neural-network><keras><training><image-preprocessing><convolutional-neural-network>","0",""
"71563","2020-04-01 18:36:07","1","39","<probability>","2",""
"71564","2020-04-01 18:49:11","0","301","<nlp><spacy><implementation>","1",""
"71566","2020-04-01 19:06:07","0","31","<python>","2",""
"71576","2020-04-01 23:17:23","2","1500","<scikit-learn><regression><xgboost><loss-function><lightgbm>","1","1"
"71577","2020-04-01 23:27:17","0","21","<pandas>","1",""
"71581","2020-04-02 00:22:37","0","465","<deep-learning><keras><loss-function>","1",""
"71583","2020-04-02 01:03:59","0","81","<neural-network><deep-learning><image-classification><computer-vision><image-recognition>","1",""
"71591","2020-04-02 06:32:22","1","28","<time-series>","0",""
"71592","2020-04-02 06:33:38","0","70","<embeddings>","1",""
"71593","2020-04-02 08:18:42","0","395","<neural-network><keras><tensorflow><cnn><training>","1",""
"71594","2020-04-02 08:26:55","1","1006","<lstm><performance>","1",""
"71602","2020-04-02 11:00:55","0","46","<machine-learning><neural-network><gpu><hardware><cuda>","1",""
"71606","2020-04-02 11:57:56","1","119","<machine-learning><deep-learning><optimization><variance><mathematics>","1",""
"71607","2020-04-02 12:03:57","0","70","<python><python-3.x>","3",""
"71610","2020-04-02 12:29:02","1","44","<deep-learning><cnn><pytorch><accuracy><graphs>","0",""
"71615","2020-04-02 13:06:55","1","83","<lda>","2",""
"71616","2020-04-02 14:05:11","1","50","<neural-network><statistics>","1",""
"71619","2020-04-02 14:24:19","1","360","<deep-learning><computer-vision><gradient-descent><implementation>","0",""
"71620","2020-04-02 15:33:40","1","164","<python><feature-engineering><categorical-data><categorical-encoding>","0","1"
"71621","2020-04-02 15:35:38","1","11","<machine-learning><training><ensemble-modeling><ensemble>","0",""
"84924","2020-11-03 21:14:44","1","33","<classification><supervised-learning>","1",""
"84929","2020-11-04 04:01:18","5","122","<machine-learning><feature-selection><random-forest><cross-validation>","1",""
"84930","2020-11-04 04:04:37","2","886","<machine-learning><neural-network><deep-learning><nlp><transformer>","1",""
"84931","2020-11-04 04:13:59","4","43","<deep-learning><optimization><learning-rate>","1",""
"84933","2020-11-04 05:58:38","1","15","<ranking><learning-to-rank>","0",""
"84936","2020-11-04 11:26:45","1","29","<clustering><unsupervised-learning><dbscan>","0",""
"84938","2020-11-04 11:38:03","0","51","<numpy><feature-scaling>","1",""
"84942","2020-11-04 14:03:27","0","14","<nlp>","0",""
"84943","2020-11-04 14:16:49","2","78","<deep-learning><cnn>","2",""
"84946","2020-11-04 15:03:52","0","349","<tensorflow>","1",""
"84952","2020-11-04 17:13:22","2","28","<deep-learning>","0",""
"84953","2020-11-04 18:10:50","1","272","<machine-learning><classification><data-mining>","1",""
"84955","2020-11-04 20:25:24","2","23","<machine-learning><classification><r>","1",""
"84956","2020-11-04 21:30:46","1","17","<machine-learning><tensorflow>","0",""
"84959","2020-11-04 23:07:49","1","57","<machine-learning><optimization>","2",""
"84960","2020-11-05 03:04:38","0","40","<neural-network><backpropagation><graph-neural-network>","0",""
"84961","2020-11-05 06:50:17","0","9","<classification><lstm><rnn><pytorch>","0",""
"84963","2020-11-05 07:37:24","-1","27","<python><deep-learning><keras><cnn><image-preprocessing>","1",""
"84965","2020-11-05 08:11:32","0","27","<encoding><categorical-encoding>","1",""
"84966","2020-11-05 08:22:46","1","44","<machine-learning><gradient-descent><normalization>","1",""
"84967","2020-11-05 08:34:29","1","93","<keras><tensorflow><numpy>","2",""
"84971","2020-11-05 10:41:13","0","47","<machine-learning><python><cross-validation><overfitting><pipelines>","1",""
"84972","2020-11-05 11:41:58","1","27","<dataset>","2",""
"84976","2020-11-05 12:23:40","0","56","<r><statistics><probability><programming><wolfram-language>","1",""
"84981","2020-11-05 13:24:43","0","44","<deep-learning><backbone-network>","0","0"
"84995","2020-11-05 17:13:21","1","21","<machine-learning><data-cleaning><text>","0",""
"84996","2020-11-05 17:37:19","0","11","<predictive-modeling><statistics><data-cleaning>","0",""
"84997","2020-11-05 17:40:59","0","11","<machine-learning><kernel><pattern-recognition>","0",""
"84998","2020-11-05 17:47:47","1","197","<machine-learning><neural-network><dummy-variables>","1",""
"85002","2020-11-05 20:33:28","1","64","<clustering><word-embeddings><categorical-data><dbscan><doc2vec>","1",""
"85004","2020-11-05 22:38:50","1","531","<scikit-learn><clustering><python-3.x><text><dbscan>","1",""
"85005","2020-11-05 23:31:25","0","10","<tensorflow><data><sql><processing>","0",""
"85008","2020-11-06 04:38:13","0","26","<machine-learning><data>","1",""
"85009","2020-11-06 04:49:04","2","189","<machine-learning><python><scikit-learn><decision-trees>","2",""
"85011","2020-11-06 06:44:46","0","86","<machine-learning><python>","1",""
"85012","2020-11-06 07:05:40","3","282","<dataset><training><computer-vision>","2",""
"85018","2020-11-06 13:16:25","0","28","<classification><data-mining><predictive-modeling>","0",""
"85019","2020-11-06 13:40:03","0","22","<python><deep-learning><text-classification>","1",""
"85020","2020-11-06 13:50:39","0","15","<machine-learning><deep-learning><nlp><data><data-augmentation>","1",""
"85021","2020-11-06 13:58:49","1","948","<deep-learning><semantic-segmentation>","1",""
"85022","2020-11-06 14:17:58","5","136","<machine-learning><explainable-ai><interpretation><shap>","1","1"
"85024","2020-11-06 14:53:02","0","34","<machine-learning><neural-network><svm>","0",""
"85025","2020-11-06 14:53:37","0","87","<deep-learning><tensorflow><pytorch><pruning>","0",""
"85029","2020-11-06 16:36:13","5","432","<dataset><visualization>","2","1"
"85030","2020-11-06 17:14:30","0","17","<time-series><pandas><data>","1",""
"85034","2020-11-06 18:04:32","0","12","<multiclass-classification>","1",""
"85041","2020-11-06 20:09:29","0","39","<python><nlp><statistics><sentiment-analysis><spacy>","1",""
"85044","2020-11-06 21:48:42","0","25","<machine-learning><feature-selection><feature-engineering><noise>","0",""
"85047","2020-11-06 23:17:29","1","45","<statistics><gradient-descent>","1",""
"85049","2020-11-07 03:28:55","1","47","<machine-learning><deep-learning><nlp>","1",""
"85053","2020-11-07 07:24:40","0","53","<machine-learning><python><deep-learning>","1",""
"85056","2020-11-07 10:07:40","1","36","<probability>","1",""
"85057","2020-11-07 10:21:46","0","16","<tensorflow><accuracy><object-detection>","0",""
"85058","2020-11-07 10:21:48","0","34","<machine-learning><deep-learning><dataset><vgg16><finetuning>","1",""
"85062","2020-11-07 12:17:10","0","28","<machine-learning><feature-selection><feature-engineering><feature-extraction>","1",""
"85064","2020-11-07 13:35:49","1","560","<python><opencv>","1",""
"85065","2020-11-07 13:58:35","4","51","<nlp><word-embeddings>","1","1"
"85069","2020-11-07 16:11:36","1","16","<neural-network><deep-learning><feature-selection><computer-vision><convolution>","0",""
"85079","2020-11-07 21:19:04","2","197","<neural-network><loss-function><gradient-descent><backpropagation><cost-function>","3",""
"85080","2020-11-07 22:14:16","0","19","<dataset><feature-selection><image-classification><image-recognition>","0",""
"85083","2020-11-07 23:01:29","1","45","<data-mining><data-cleaning><unsupervised-learning><topic-model><dirichlet>","1",""
"85086","2020-11-07 23:53:34","1","68","<statistics><probability><distribution><mathematics>","1",""
"85088","2020-11-08 02:39:02","3","183","<machine-learning><gradient-descent>","2",""
"85092","2020-11-08 10:16:23","2","29","<reinforcement-learning><regularization>","0",""
"85096","2020-11-08 10:40:29","1","135","<reinforcement-learning><unsupervised-learning>","0",""
"85099","2020-11-08 10:59:25","-1","84","<machine-learning><dataset>","1",""
"85104","2020-11-08 12:09:33","2","21","<classification><semi-supervised-learning><labelling>","1",""
"85105","2020-11-08 13:15:15","0","366","<machine-learning><pandas><feature-extraction>","2",""
"85106","2020-11-08 13:24:09","3","132","<pandas>","3",""
"85110","2020-11-08 13:43:22","0","19","<data-mining><data-analysis>","0",""
"85116","2020-11-08 16:15:48","0","24","<python><classification><scikit-learn><nlp><tfidf>","0",""
"85117","2020-11-08 16:37:19","0","19","<accuracy><evaluation><validation>","0",""
"85120","2020-11-08 17:37:02","6","84","<clustering><sampling>","2","1"
"85121","2020-11-08 17:48:33","1","329","<machine-learning><recommender-system><evaluation>","1",""
"85122","2020-11-08 17:52:36","1","139","<python><scikit-learn><random-forest><decision-trees>","1",""
"85129","2020-11-08 21:42:01","0","38","<machine-learning><statistics><data-science-model><data-analysis><hypothesis-testing>","0",""
"85130","2020-11-08 21:45:12","3","235","<machine-learning><neural-network><deep-learning><feature-selection><preprocessing>","2",""
"85131","2020-11-08 22:14:54","1","10","<tensorflow><python-3.x>","0",""
"85132","2020-11-08 23:22:37","1","27","<machine-learning><missing-data>","1",""
"85134","2020-11-09 01:26:30","0","14","<deep-learning><neural-network><convolutional-neural-network>","0",""
"85135","2020-11-09 01:49:32","1","19","<experiments><hypothesis-testing>","0",""
"85141","2020-11-09 09:07:45","2","381","<python><scikit-learn><xgboost><hyperparameter-tuning><grid-search>","1",""
"85144","2020-11-09 10:46:16","0","50","<python><feature-selection><autoencoder><embeddings><categorical-encoding>","0",""
"85145","2020-11-09 11:15:22","0","14","<data-mining><visualization>","0",""
"85146","2020-11-09 11:43:44","0","38","<machine-learning><deep-learning><object-detection>","1",""
"71627","2020-04-02 16:33:26","1","68","<machine-learning-model>","1",""
"71630","2020-04-02 16:55:18","1","54","<keras><tensorflow><cnn><google><colab>","1",""
"71635","2020-04-02 17:57:24","1","14","<deep-learning><dataset><feature-selection><feature-engineering><feature-scaling>","0",""
"71636","2020-04-02 18:12:43","0","38","<python><dataset><data><data-cleaning><pca>","1",""
"71638","2020-04-02 18:30:22","1","36","<clustering><distance>","1",""
"71639","2020-04-02 19:12:36","1","269","<predictive-modeling>","1",""
"71640","2020-04-02 19:25:45","2","22","<clustering><algorithms><feature-extraction>","1","1"
"71641","2020-04-02 19:31:23","1","11","<bigdata><optimization><genetic-algorithms>","0",""
"71647","2020-04-02 20:46:35","0","31","<data><named-entity-recognition><text-generation>","1",""
"71649","2020-04-02 21:21:09","2","148","<machine-learning><lstm><nlp><text><doc2vec>","1",""
"71652","2020-04-02 23:51:41","-1","149","<dataset><research><ridge-regression>","1",""
"71658","2020-04-03 03:15:50","1","63","<convolution><transformer><attention-mechanism><research>","2",""
"71659","2020-04-03 06:30:47","1","106","<object-detection><yolo>","1",""
"71663","2020-04-03 07:34:44","1","1283","<python><linear-regression><python-3.x>","1",""
"71664","2020-04-03 07:36:00","1","21","<python><neural-network><deep-learning>","0",""
